TableSize
28
CRNum	1100	1101	1127	1128	1105	1102	1103	1126	1125	1107	1152	1109	1112	1106	1108	1123	1136	1137	1151	1131	1146	1147	1148	1149	1150	1117	1144	;
57.98	1100	32	82	14	13.1	20	1.14	10.8	1.6	1	0.0	0	40	210	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.06	1100	31	82	14	13.2	20	1.14	10.8	1.5	1	0.0	0	40	210	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.14	1100	30	82	14	13.1	20	1.14	11.0	1.5	1	0.0	0	40	210	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.23	1100	30	82	14	12.8	20	1.14	11.1	1.5	1	0.0	0	40	210	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.31	1100	29	82	14	13.1	20	1.14	11.4	1.4	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.39	1100	28	82	14	13.1	20	1.14	11.6	1.3	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.48	1100	28	82	14	12.8	20	1.14	11.8	1.3	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.58	1000	28	82	14	13.1	20	1.14	12.1	1.3	0	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.69	900	29	82	14	13.2	20	1.14	12.3	1.4	0	0.0	0	40	105	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.77	800	30	82	14	13.2	20	1.14	12.5	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.86	800	31	82	14	13.2	20	1.14	13.8	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.97	800	32	82	14	13.1	20	1.14	14.4	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
59.05	800	33	82	14	12.9	20	0.72	15.5	1.7	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
59.13	800	34	82	14	13.2	20	0.73	16.5	1.7	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
59.22	800	34	82	14	13.2	20	0.12	17.1	1.7	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
59.31	900	33	82	14	13.2	20	0.12	17.0	1.6	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
59.39	900	33	82	14	12.9	20	0.11	16.4	1.6	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
59.50	900	33	82	14	13.0	20	0.12	16.1	1.6	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
59.59	900	31	82	14	13.1	20	0.12	15.9	1.6	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
59.67	1000	31	82	14	13.2	20	0.12	13.5	1.6	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
59.77	1000	31	82	14	12.9	20	0.11	13.5	1.6	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
59.84	1000	30	82	14	13.0	20	1.14	12.5	1.5	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
59.92	1000	29	82	14	13.1	20	1.14	12.5	1.4	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.02	1000	30	82	14	12.9	20	1.14	12.0	1.5	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.09	1000	29	84	14	13.1	20	1.14	12.0	1.3	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.20	900	28	82	14	13.2	20	1.14	11.9	1.4	0	0.0	0	40	105	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.28	900	30	84	14	12.7	20	1.14	12.1	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.36	800	32	82	14	12.8	20	1.14	12.5	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.47	800	32	82	14	13.2	20	1.14	13.0	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.55	800	33	84	14	13.1	20	1.14	13.1	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.64	800	34	82	14	12.9	20	1.14	13.9	1.7	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.73	800	35	82	14	13.0	20	1.12	14.4	1.7	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.81	800	34	84	14	13.2	20	0.39	14.4	1.7	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.89	900	34	84	14	13.2	20	0.39	15.3	1.7	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
61.00	900	33	82	14	13.1	20	0.12	15.2	1.6	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
61.08	900	33	84	14	13.1	20	0.12	15.2	1.6	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
61.16	900	33	84	14	12.8	20	0.16	13.5	1.6	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
61.27	900	32	84	14	13.0	20	1.14	13.0	1.6	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
61.34	1000	32	82	14	13.1	20	1.14	12.1	1.6	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
61.45	1000	30	84	14	13.1	20	1.14	11.9	1.5	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
61.53	1000	31	82	14	12.8	20	1.14	11.7	1.6	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
61.61	1000	30	82	14	13.1	20	1.14	11.7	1.5	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
61.69	1000	29	82	14	13.2	20	1.14	11.7	1.4	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
61.80	1000	29	82	14	13.1	20	1.14	11.7	1.4	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
61.88	1000	29	84	14	13.2	20	1.14	11.7	1.4	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
61.95	1000	29	84	14	13.0	20	1.14	11.8	1.3	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
62.05	1000	28	82	14	13.2	20	1.14	12.0	1.3	0	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
62.13	900	29	82	14	13.2	20	1.14	12.4	1.4	0	0.0	0	40	105	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
62.20	900	30	84	14	13.2	20	1.14	12.5	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
62.30	800	31	82	14	13.1	20	1.14	13.5	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
62.38	800	31	82	14	13.2	20	1.14	13.5	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
62.48	800	32	82	14	13.2	20	1.14	14.2	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
62.58	800	33	82	14	13.1	20	0.12	15.6	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
62.66	900	32	82	14	13.1	20	0.12	16.3	1.6	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
62.75	900	32	82	14	13.1	20	0.12	16.1	1.6	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
62.83	900	35	82	14	13.1	25	0.12	15.7	1.8	1	0.0	0	40	205	13.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.91	900	71	84	14	12.2	31	0.12	15.6	4.2	2	0.0	0	40	305	15.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
63.02	1100	69	82	14	12.8	20	0.13	15.0	3.1	3	0.0	0	40	310	15.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
63.09	1200	52	82	14	13.1	20	0.32	13.9	2.6	2	0.0	0	40	210	15.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
63.17	1200	46	84	14	12.8	20	0.33	12.4	2.2	2	0.0	0	40	210	15.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
63.28	1100	40	84	14	12.9	20	1.14	11.0	1.9	1	0.0	0	40	210	15.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
63.38	1000	47	82	14	12.2	25	1.14	10.9	2.4	1	0.0	0	40	210	14.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.48	1000	85	84	14	12.3	30	1.14	10.8	4.3	3	0.0	0	40	310	13.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.56	1100	80	84	14	12.2	20	1.13	10.6	4.0	3	0.0	0	40	310	14.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
63.63	1200	70	84	14	13.0	23	1.14	11.1	5.3	3	0.0	0	40	310	15.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.73	1300	91	84	14	13.2	30	1.14	11.6	4.8	5	0.0	0	40	410	13.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
63.81	1400	74	84	14	13.2	20	1.14	11.1	4.0	4	0.0	0	40	310	17.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
63.89	1300	62	84	14	13.1	20	1.14	10.8	3.3	3	0.0	0	40	310	16.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
63.98	1100	58	84	14	13.2	21	1.14	10.1	3.1	2	0.0	0	40	210	15.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.08	900	79	82	14	12.0	30	1.14	10.0	4.2	3	0.0	0	40	310	15.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.16	900	94	82	14	12.0	33	1.14	9.8	5.2	3	0.0	0	40	405	7.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.27	900	98	82	14	12.1	26	1.15	9.7	5.1	3	0.0	0	40	405	8.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
64.34	900	89	82	14	12.0	21	1.14	9.7	4.7	3	0.0	0	40	305	11.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.44	900	96	82	14	12.2	36	1.14	10.6	5.2	3	0.0	0	40	405	8.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.55	900	95	84	14	12.0	22	1.14	10.9	5.1	3	0.0	0	40	405	8.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
64.63	800	79	82	14	12.0	20	1.14	10.4	4.2	2	0.0	0	40	305	14.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
64.70	600	72	84	14	12.4	20	1.14	9.8	3.8	1	0.0	0	40	305	15.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
64.80	400	74	82	14	12.2	20	1.12	9.5	3.9	1	0.0	0	40	300	15.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
64.89	300	82	82	14	12.5	22	1.15	9.4	4.4	1	0.0	0	40	300	13.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.00	500	90	82	14	12.7	23	1.14	9.3	4.8	1	0.0	0	40	405	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.09	500	94	84	14	12.6	30	1.14	9.7	4.7	1	0.0	0	40	405	8.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.19	600	97	82	14	13.2	32	1.14	10.0	4.7	2	0.0	0	40	405	7.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.27	700	96	82	14	12.2	21	1.14	10.0	4.7	2	0.0	0	40	405	8.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
65.34	800	84	82	14	12.1	20	1.14	10.0	3.8	2	0.0	0	40	305	14.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
65.42	900	68	82	14	12.2	20	1.14	10.4	3.4	2	0.0	0	40	305	15.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
65.52	800	59	82	14	12.0	20	1.14	10.6	3.0	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
65.59	600	56	82	14	13.1	20	1.14	10.4	2.9	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
65.67	400	55	84	14	12.8	20	1.14	10.3	2.7	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
65.78	300	59	82	14	12.2	20	1.14	10.2	2.8	0	0.0	0	40	200	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
65.86	400	59	84	14	12.4	20	1.14	10.1	3.0	0	0.0	0	40	200	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
65.94	500	58	82	14	12.6	20	1.14	10.0	2.9	1	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
66.03	500	57	82	14	12.9	20	1.14	10.1	2.8	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
66.13	400	57	82	14	12.5	20	1.14	10.3	2.9	0	0.0	0	40	200	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
66.22	500	59	82	14	13.0	20	1.14	10.3	2.8	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
66.31	500	57	82	14	13.3	20	1.14	10.3	2.8	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
66.39	600	55	82	14	12.8	20	1.14	10.2	2.7	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
66.47	600	52	82	14	13.1	20	1.14	10.2	2.6	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
66.56	600	50	82	14	13.2	20	1.14	9.9	2.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
66.66	700	49	82	14	13.0	20	1.14	9.9	2.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
66.77	700	46	84	14	13.2	20	1.14	9.8	2.4	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
66.84	700	46	82	14	12.9	20	1.14	9.8	2.4	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
66.94	700	43	82	14	13.1	20	1.14	9.8	2.3	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
67.05	700	43	82	14	12.9	20	1.14	9.7	2.2	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
67.13	700	41	82	14	13.2	20	1.14	9.7	2.1	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
67.22	700	42	82	14	12.9	20	1.13	9.8	2.2	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
67.33	700	40	82	14	12.7	20	1.14	9.8	2.0	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
67.41	700	42	82	14	13.0	20	1.14	9.9	2.2	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
67.48	700	40	82	14	13.2	20	1.14	9.9	2.0	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
67.59	700	42	82	14	13.1	20	1.15	9.9	2.2	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
67.69	700	40	82	14	13.1	20	1.14	9.9	2.0	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
67.80	700	41	82	14	13.2	20	1.14	10.0	2.0	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
67.89	700	39	82	14	13.1	20	1.14	10.0	2.0	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
67.97	700	39	82	14	13.0	20	1.14	9.9	2.0	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
68.06	700	40	82	14	13.1	20	1.14	9.9	2.0	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
68.16	700	38	82	14	13.1	20	1.14	9.8	1.9	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
68.27	800	39	82	14	12.8	20	1.14	9.9	2.0	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
68.34	800	38	82	14	13.1	20	1.14	9.9	2.0	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
68.44	800	37	82	14	13.1	20	1.14	10.0	1.9	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
68.52	800	37	82	14	13.0	20	1.14	10.0	1.9	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
68.63	800	37	82	14	12.8	20	1.14	10.0	1.9	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
68.72	800	36	82	14	13.2	20	1.14	10.1	1.8	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
68.81	800	35	82	14	13.1	20	1.14	10.1	1.8	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
68.89	800	35	82	14	13.1	20	1.14	10.1	1.7	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
69.00	800	35	82	14	13.1	20	1.14	10.1	1.7	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
69.08	900	35	82	14	13.1	20	1.14	10.2	1.7	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
69.16	900	34	82	14	13.1	20	1.14	10.2	1.7	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
69.23	900	35	84	14	13.1	20	1.14	10.1	1.6	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
69.31	900	33	82	14	13.1	20	1.14	10.2	1.6	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
69.41	900	33	82	14	13.1	20	1.14	10.2	1.6	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
69.50	900	34	82	14	12.8	20	1.13	10.2	1.6	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
69.59	1000	32	82	14	13.1	20	1.14	10.2	1.6	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
69.67	1000	31	82	14	13.1	20	1.14	10.2	1.6	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
69.77	1000	32	82	14	12.7	20	1.14	10.3	1.6	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
69.88	1000	30	82	14	13.1	20	1.14	10.4	1.5	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
69.95	1100	30	82	14	12.9	20	1.14	10.6	1.4	1	0.0	0	40	210	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
70.06	1100	29	82	14	13.1	20	1.14	10.8	1.4	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
70.14	1100	30	82	14	13.1	20	1.14	10.9	1.5	1	0.0	0	40	210	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
70.22	1100	29	82	14	12.8	20	1.14	11.1	1.4	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
70.33	1100	28	82	14	13.1	20	1.14	11.6	1.3	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
70.41	1000	29	82	14	13.0	20	1.14	11.6	1.4	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
70.48	1000	28	82	14	13.1	20	1.14	12.1	1.3	0	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
70.59	900	30	82	14	13.2	20	1.14	12.9	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
70.69	900	30	82	14	12.9	20	1.14	13.5	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
70.77	900	30	82	14	13.0	20	1.14	13.9	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
70.86	900	31	82	14	12.9	20	1.14	15.1	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
70.94	900	31	82	14	13.0	20	0.12	15.9	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
71.02	900	31	82	14	13.1	20	0.12	16.9	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
71.13	900	31	82	14	13.1	20	0.12	17.2	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
71.20	900	31	82	14	13.1	20	0.12	16.8	1.4	1	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
71.28	900	30	82	14	13.1	20	0.12	16.2	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
71.38	900	30	82	14	13.1	20	0.12	15.6	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
71.45	900	31	82	14	12.9	20	0.09	15.2	1.5	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
71.56	1000	30	82	14	13.0	20	0.12	16.1	1.5	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
71.64	1000	29	82	14	13.1	20	0.12	14.0	1.4	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
71.72	1000	29	82	14	13.1	20	0.12	14.0	1.4	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
71.83	1000	30	82	14	13.0	20	0.96	13.7	1.4	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
71.91	900	29	82	14	13.1	20	0.96	13.7	1.4	0	0.0	0	40	105	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
71.98	900	29	82	14	13.1	20	1.14	13.8	1.4	0	0.0	0	40	105	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
72.08	900	30	82	14	13.1	20	1.14	13.9	1.4	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
72.16	900	31	82	14	13.1	20	0.96	14.3	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
72.25	900	31	82	14	13.0	20	0.41	14.4	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
72.34	900	31	82	14	12.9	20	0.43	14.5	1.5	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
72.42	900	31	82	14	13.1	20	0.12	15.3	1.5	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
