TableSize
28
CRNum	1100	1101	1127	1128	1105	1102	1103	1126	1125	1107	1152	1109	1112	1106	1108	1123	1136	1137	1151	1131	1146	1147	1148	1149	1150	1117	1144	;
58.44	3100	89	84	14	13.0	32	1.15	11.4	4.5	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
58.52	3100	89	84	14	13.0	33	1.14	11.3	4.5	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
58.63	3100	89	84	14	12.8	33	1.13	11.6	4.5	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
58.70	3100	89	84	14	12.9	33	1.14	11.6	4.5	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
58.78	3100	88	84	14	12.8	32	1.15	11.6	4.4	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
58.89	3100	88	84	14	13.1	32	1.14	11.3	4.4	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
58.98	3100	89	84	14	12.7	32	1.14	11.3	4.5	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
59.06	3200	88	84	14	13.0	32	1.14	11.3	4.4	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
59.16	3100	89	84	14	12.8	32	1.14	11.3	4.5	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
59.25	3100	87	84	14	13.0	32	1.14	11.3	4.4	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
59.36	3100	88	84	14	13.0	31	1.14	11.4	4.4	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
59.44	3100	87	84	14	13.0	32	1.14	11.3	4.3	11	0.0	0	40	330	21.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
59.52	3100	86	84	14	12.9	32	1.14	11.3	4.3	11	0.0	0	40	330	21.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
59.63	3100	86	84	14	13.1	32	1.15	11.5	4.3	11	0.0	0	40	330	21.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
59.72	3100	86	84	14	12.8	32	1.14	11.5	4.3	11	0.0	0	40	330	21.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
59.80	3100	87	84	14	12.7	32	1.14	11.7	4.4	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
59.89	3100	86	84	14	13.1	32	1.15	11.6	4.3	11	0.0	0	40	330	21.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
59.97	3100	85	84	14	13.0	32	1.15	11.5	4.3	11	0.0	0	40	330	21.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
60.06	3100	86	84	14	12.7	32	1.14	11.6	4.3	11	0.0	0	40	330	21.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
60.16	3100	85	84	14	13.0	32	1.15	11.6	4.3	11	0.0	0	40	330	21.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
60.23	3200	85	84	14	12.8	32	1.15	11.5	4.3	11	0.0	0	40	330	21.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
60.31	3200	84	86	14	12.7	32	1.14	11.6	4.3	10	0.0	0	40	330	21.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
60.41	3200	84	84	14	13.0	31	1.15	11.5	4.2	11	0.0	0	40	330	21.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
60.50	3200	83	84	14	12.8	31	1.14	11.4	4.2	10	0.0	0	40	330	22.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
60.58	3200	83	84	14	12.8	31	1.14	11.7	4.2	10	0.0	0	40	330	21.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
60.67	3100	84	86	14	13.1	31	1.14	11.6	4.2	11	0.0	0	40	330	21.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
60.75	3200	82	84	14	13.1	31	1.15	11.6	4.0	11	0.0	0	40	330	22.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
60.84	3200	82	84	14	12.9	31	1.14	12.0	4.0	10	0.0	0	40	330	22.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
60.94	3200	83	86	14	12.9	31	1.13	12.0	4.2	10	0.0	0	40	330	22.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.02	3200	83	86	14	12.8	31	1.14	12.0	4.2	10	0.0	0	40	330	22.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.13	3200	82	86	14	12.7	31	1.14	11.5	4.1	10	0.0	0	40	330	22.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.20	3200	81	86	14	12.7	31	1.14	11.5	4.1	10	0.0	0	40	330	22.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.30	3200	82	86	14	13.1	31	1.14	11.7	4.0	10	0.0	0	40	330	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.39	3200	81	86	14	12.9	31	1.14	11.8	4.0	10	0.0	0	40	330	22.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.47	3200	81	86	14	12.9	31	1.14	11.8	4.0	10	0.0	0	40	330	22.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.55	3200	81	86	14	12.7	31	1.14	11.7	4.0	10	0.0	0	40	330	22.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.66	3200	80	86	14	13.1	30	1.15	11.6	4.0	10	0.0	0	40	330	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.73	3200	80	86	14	13.1	31	1.14	11.7	4.0	10	0.0	0	40	330	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.84	3200	81	86	14	12.9	31	1.14	11.8	4.0	10	0.0	0	40	330	22.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.92	3200	80	86	14	12.7	31	1.14	11.9	4.0	10	0.0	0	40	330	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.00	3200	80	86	14	13.1	30	1.14	11.9	4.0	10	0.0	0	40	330	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.09	3200	79	86	14	13.1	31	1.15	11.8	3.9	10	0.0	0	40	330	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.19	3200	79	86	14	13.0	31	1.14	11.6	3.9	10	0.0	0	40	330	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.27	3200	79	86	14	12.8	31	1.15	11.6	3.9	10	0.0	0	40	330	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.36	3200	79	86	14	12.9	31	1.14	11.7	3.9	10	0.0	0	40	330	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.45	3200	80	86	14	12.8	31	1.14	11.6	4.0	10	0.0	0	40	330	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.53	3200	80	86	14	13.1	31	1.14	11.9	4.0	10	0.0	0	40	330	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.64	3200	79	86	14	12.9	31	1.14	11.9	3.9	10	0.0	0	40	330	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.73	3200	79	86	14	12.7	31	1.14	11.9	3.9	10	0.0	0	40	330	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.81	3200	78	86	14	12.9	31	1.15	11.9	3.8	10	0.0	0	40	330	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.91	3200	78	86	14	12.8	30	1.14	11.7	3.8	10	0.0	0	40	330	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.00	3200	77	86	14	13.1	30	1.14	11.7	3.8	10	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.08	3200	77	86	14	13.0	31	1.15	11.7	3.8	10	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.17	3200	77	86	14	13.1	30	1.14	11.7	3.7	10	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.25	3200	76	86	14	12.9	30	1.14	11.7	3.7	10	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.34	3200	75	86	14	12.7	30	1.14	11.8	3.7	10	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.45	3200	74	86	14	13.0	30	1.15	11.8	3.6	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.53	3200	74	86	14	12.7	30	1.14	11.7	3.6	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.64	3200	73	86	14	13.1	30	1.15	11.6	3.6	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.73	3200	72	86	14	13.0	29	1.14	11.6	3.5	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.83	3200	72	86	14	12.9	29	1.14	11.3	3.5	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.92	3200	72	86	14	12.7	30	1.14	11.3	3.5	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.00	3200	72	86	14	12.8	30	1.14	11.6	3.5	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.08	3200	73	86	14	12.8	30	1.14	11.6	3.6	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.17	3200	74	86	14	13.1	30	1.14	11.8	3.6	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.25	3200	74	86	14	12.9	30	1.14	11.8	3.6	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.33	3200	74	86	14	13.1	30	1.14	12.0	3.6	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.42	3200	73	86	14	12.9	30	1.13	11.9	3.5	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.50	3200	73	86	14	13.1	29	1.14	11.8	3.6	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.59	3200	70	86	14	13.0	29	1.15	11.6	3.4	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.69	3200	68	86	14	13.0	29	1.14	11.7	3.3	8	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.77	3200	68	86	14	13.0	29	1.14	11.4	3.3	8	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.84	3200	67	86	14	13.0	29	1.14	11.4	3.2	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.95	3200	68	86	14	13.0	29	1.14	11.3	3.3	8	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.05	3200	67	86	14	12.8	28	1.14	11.6	3.2	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.14	3200	66	86	14	12.9	28	1.14	11.8	3.2	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.22	3200	65	86	14	13.1	28	1.14	11.8	3.1	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.31	3200	64	86	14	13.0	28	1.14	11.5	3.1	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.52	3200	62	86	14	12.7	28	1.15	11.9	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.59	3300	62	86	14	12.9	28	1.15	12.0	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.77	3200	61	86	14	12.8	28	1.14	11.8	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.84	3200	62	86	14	12.8	28	1.14	12.0	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.94	3200	61	86	14	12.8	28	1.14	12.1	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
66.02	3200	62	86	14	12.9	28	1.14	12.2	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
66.09	3200	62	86	14	13.1	28	1.14	12.2	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
66.19	3200	62	84	14	12.9	28	1.14	12.2	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
66.27	3200	62	86	14	13.1	28	1.14	12.0	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
66.34	3200	63	84	14	13.0	29	1.15	12.0	3.0	8	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
66.44	3200	64	84	14	13.1	28	1.15	12.1	3.0	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
66.52	3200	63	84	14	13.1	28	1.15	12.5	3.0	8	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
66.61	3300	63	84	14	13.0	28	1.14	12.3	3.0	8	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
66.70	3200	62	84	14	13.0	28	1.14	12.3	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
66.78	3200	62	84	14	13.0	28	1.14	12.0	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
66.86	3200	63	84	14	12.9	28	1.14	12.0	3.0	8	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
66.95	3300	64	84	14	13.0	29	1.15	12.2	3.0	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
67.05	3200	64	84	14	13.1	28	1.14	12.3	3.0	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
67.14	3200	62	84	14	13.1	28	1.14	12.1	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
67.23	3200	63	84	14	13.1	28	1.14	12.0	3.0	8	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
67.31	3300	62	84	14	13.0	28	1.14	12.1	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
67.41	3200	63	84	14	13.1	28	1.14	12.0	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
67.48	3200	62	84	14	13.0	28	1.14	11.9	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
67.56	3200	62	84	14	13.1	28	1.14	11.9	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
67.64	3200	61	84	14	12.9	28	1.14	11.9	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
67.73	3200	60	84	14	12.7	28	1.14	12.1	2.8	7	0.0	0	40	330	28.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
67.84	3200	60	84	14	13.0	27	1.15	12.1	2.8	7	0.0	0	40	330	28.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
67.92	3200	59	84	14	12.8	27	1.14	12.1	2.7	7	0.0	0	40	230	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
68.00	3200	56	84	14	12.8	26	1.14	12.0	2.6	7	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
68.08	3200	55	84	14	13.0	26	1.13	12.0	2.6	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
68.19	3200	55	84	14	13.1	26	1.14	11.8	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
68.28	3200	54	84	14	13.0	26	1.14	12.0	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
68.36	3200	54	84	14	12.7	27	1.15	12.0	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
68.47	3200	52	84	14	13.1	26	1.15	12.4	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
68.56	3200	51	84	14	13.0	26	1.14	12.3	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
68.67	3200	49	84	14	12.8	26	1.14	12.4	2.2	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
68.75	3200	50	84	14	13.0	26	1.14	12.0	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
68.83	3200	49	82	14	12.9	26	1.14	12.0	2.2	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
68.91	3200	49	82	14	12.7	26	1.15	12.2	2.2	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
69.02	3200	49	82	14	12.9	25	1.14	12.2	2.2	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
69.09	3200	49	84	14	12.9	26	1.14	12.3	2.2	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
69.20	3200	48	82	14	12.8	25	1.14	12.4	2.2	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
69.28	3200	48	82	12	13.1	26	1.14	12.5	2.2	5	0.0	0	40	230	32.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
69.36	3100	49	82	12	13.1	26	1.14	12.5	2.2	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
69.45	3200	48	82	12	13.0	26	1.14	12.5	2.2	5	0.0	0	40	230	32.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
69.55	3200	49	82	12	13.0	26	1.13	12.4	2.2	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
69.64	3200	50	82	12	13.0	26	1.15	12.5	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
69.75	3200	49	82	12	12.7	26	1.14	12.7	2.2	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
69.83	3200	50	82	12	12.8	26	1.14	12.6	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
69.91	3200	50	82	12	13.1	26	1.14	12.4	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
70.00	3100	50	82	12	13.1	26	1.15	12.5	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
70.08	3200	51	82	12	13.0	26	1.14	12.6	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
70.19	3100	50	82	12	13.0	26	1.13	12.9	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
70.28	3200	51	82	12	13.0	26	1.14	12.8	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
70.36	3100	51	82	12	12.8	26	1.14	12.8	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
70.45	3200	51	82	12	12.8	26	1.14	12.8	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
70.53	3200	51	82	12	13.1	26	1.15	12.7	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
70.63	3100	51	82	12	12.7	26	1.14	12.6	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
70.72	3200	51	82	12	12.7	26	1.14	12.6	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
70.80	3100	51	82	12	13.1	26	1.15	12.6	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
70.89	3100	50	82	12	12.7	26	1.14	12.4	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
71.00	3100	51	82	12	13.1	26	1.14	12.7	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
71.09	3100	51	82	12	12.8	26	1.14	12.6	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
71.19	3100	51	82	12	13.1	26	1.14	12.6	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
71.27	3100	52	82	12	13.0	26	1.14	12.4	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
71.34	3100	52	82	12	12.9	26	1.14	12.5	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
71.44	3100	50	82	12	13.0	26	1.14	12.6	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
71.53	3100	51	80	12	13.0	26	1.15	12.5	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
71.61	3200	51	80	12	13.1	27	1.15	12.5	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
71.70	3100	51	80	12	13.1	26	1.15	12.4	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
71.80	3100	52	80	12	12.9	26	1.14	12.5	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
71.89	3100	51	80	12	13.1	26	1.14	13.0	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
72.00	3100	51	80	12	12.7	26	1.14	12.9	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
72.08	3100	51	80	12	13.1	26	1.14	12.8	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
72.17	3100	51	80	12	13.1	26	1.15	12.4	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
72.27	3100	50	80	12	12.9	26	1.14	12.3	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
72.34	3100	51	80	12	12.8	26	1.14	12.3	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
72.42	3100	51	80	12	13.1	26	1.14	12.5	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
72.52	3100	51	80	12	13.0	26	1.14	12.7	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
72.59	3100	51	80	12	13.1	26	1.15	12.8	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
72.69	3100	51	80	12	12.8	26	1.14	12.8	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
72.78	3100	51	80	12	12.7	26	1.14	12.8	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
72.86	3100	51	80	12	13.0	26	1.14	12.6	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
72.95	3100	51	80	12	13.1	26	1.14	12.7	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
73.05	3100	51	80	12	12.7	26	1.14	12.5	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
