TableSize
28
CRNum	1100	1101	1127	1128	1105	1102	1103	1126	1125	1107	1152	1109	1112	1106	1108	1123	1136	1137	1151	1131	1146	1147	1148	1149	1150	1117	1144	;
71.63	3800	133	86	14	12.7	100	1.14	9.8	8.6	27	0.0	0	40	535	9.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
71.72	4000	137	86	16	12.7	100	1.14	9.5	9.1	29	0.0	0	40	540	9.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
71.80	3900	144	86	16	12.7	100	1.12	9.7	9.3	30	0.0	0	40	535	9.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
71.88	4000	146	86	16	12.6	100	1.14	9.8	9.5	32	0.0	0	40	540	9.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
71.95	3900	150	86	16	12.5	100	1.12	9.6	9.7	32	0.0	0	40	635	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
72.05	4000	152	86	16	12.7	100	1.14	9.6	10.0	34	0.0	0	40	640	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
72.13	4000	153	86	16	12.8	100	1.15	9.6	10.1	34	0.0	0	40	640	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
72.22	4100	153	86	16	12.8	100	1.14	9.7	9.2	31	0.0	0	40	640	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
72.30	4100	152	86	16	12.6	100	1.14	9.7	9.1	31	0.0	0	40	640	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
72.38	4100	152	86	16	12.7	100	1.14	9.9	8.7	30	0.0	0	40	640	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
72.45	4100	152	86	16	12.7	100	1.15	10.0	8.7	30	0.0	0	40	640	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
72.53	4200	152	86	16	12.6	100	1.14	10.4	8.4	29	0.0	0	40	640	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
72.61	4200	152	86	16	12.7	100	1.14	10.4	8.4	29	0.0	0	40	640	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
72.70	4200	152	86	16	12.7	100	1.15	10.5	8.3	29	0.0	0	40	640	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
72.78	4300	153	86	16	12.7	100	1.15	10.7	8.3	29	0.0	0	40	640	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
72.86	4300	152	86	16	12.7	100	1.15	10.8	8.2	29	0.0	0	40	640	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
72.95	4300	152	86	16	12.6	100	1.12	11.0	8.2	29	0.0	0	40	640	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
73.03	4400	152	86	16	12.7	100	1.14	11.1	8.2	29	0.0	0	40	640	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
73.11	4400	152	86	16	12.7	100	1.12	11.1	8.2	29	0.0	0	40	640	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
73.20	4300	152	86	16	12.7	100	1.15	11.1	8.2	30	0.0	0	40	640	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
73.28	4400	152	86	16	12.6	100	1.13	11.1	8.3	30	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
73.36	4400	153	86	16	12.7	100	1.13	11.3	8.2	30	0.0	0	40	640	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
73.47	4500	152	86	16	12.7	100	1.15	11.3	8.3	30	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
73.55	4500	152	86	16	12.7	100	1.14	11.4	8.2	31	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
73.63	4400	152	86	16	12.7	100	1.14	11.4	8.2	31	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
73.73	4500	151	88	16	12.7	100	1.14	11.3	8.2	32	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
73.81	4500	152	88	16	12.7	100	1.14	11.4	8.2	32	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
73.89	4500	152	86	16	12.7	100	1.16	11.4	8.2	32	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
73.98	4700	153	88	16	12.5	100	1.13	11.3	8.3	32	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
74.06	4600	151	88	16	12.7	100	1.14	11.5	8.2	32	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
74.14	4600	151	88	16	12.7	100	1.15	11.2	8.2	32	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
74.25	4600	153	88	16	12.6	100	1.14	11.3	8.3	32	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
74.34	4700	153	88	18	12.7	100	1.13	11.2	8.3	33	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
74.44	4800	153	88	18	12.7	100	1.15	11.3	8.3	32	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
74.52	4900	152	88	18	12.6	100	1.14	11.3	8.2	32	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
74.59	4700	153	88	18	12.5	100	1.12	11.3	8.3	34	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
74.67	4900	153	88	18	12.4	100	1.15	11.3	8.3	33	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
74.77	4800	153	88	18	12.7	100	1.13	11.3	8.3	34	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
74.84	4900	154	88	18	12.6	100	1.12	11.3	8.4	33	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
74.94	5000	153	88	18	12.5	100	1.14	11.5	8.3	33	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
75.05	5000	153	88	18	12.7	100	1.15	11.5	8.3	34	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
75.13	5000	154	88	18	12.7	100	1.14	11.3	8.3	35	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
75.22	4900	154	88	18	12.4	100	1.12	11.3	8.4	35	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
75.31	4900	153	88	18	12.7	100	1.13	11.4	8.3	35	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
75.39	5100	152	88	18	12.7	100	1.12	11.6	8.4	35	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
75.48	5000	153	88	18	12.7	100	1.15	11.5	8.4	35	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
75.56	5200	152	88	18	12.6	100	1.12	11.5	8.4	35	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
75.64	5100	153	88	18	12.7	100	1.13	11.2	8.4	35	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
75.75	5200	152	90	18	12.6	100	1.12	11.3	8.4	36	0.0	0	40	650	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
75.83	5200	154	88	18	12.3	100	1.14	11.2	8.4	37	0.0	0	40	650	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
75.91	5100	153	88	18	12.6	100	1.15	11.3	8.4	37	0.0	0	40	650	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
76.00	5200	153	90	18	12.5	100	1.12	11.1	8.4	37	0.0	0	40	650	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
76.09	5200	154	88	18	12.5	100	1.15	11.3	8.4	37	0.0	0	40	650	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
76.17	5300	153	90	18	12.5	100	1.13	11.4	8.4	37	0.0	0	40	650	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
76.27	5300	154	90	18	12.6	100	1.14	11.3	8.4	37	0.0	0	40	650	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
76.34	5200	154	90	18	12.5	100	1.15	11.2	8.4	37	0.0	0	40	650	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
76.44	5300	153	90	18	12.4	100	1.11	11.3	8.4	38	0.0	0	40	650	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
76.53	5500	151	90	18	12.6	100	1.12	11.4	8.4	37	0.0	0	40	650	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
76.61	5400	152	90	18	12.7	100	1.15	11.3	8.4	38	0.0	0	40	655	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
76.69	5300	152	90	18	12.7	100	1.15	11.3	8.4	39	0.0	0	40	655	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
76.78	5500	152	90	18	12.6	100	1.15	11.3	8.4	39	0.0	0	40	650	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
76.86	5500	151	90	18	12.6	100	1.12	11.2	8.4	39	0.0	0	40	650	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
76.94	5600	152	90	18	12.4	100	1.12	11.1	8.4	38	0.0	0	40	655	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
77.03	5600	154	90	18	12.4	100	1.14	11.2	8.5	39	0.0	0	40	655	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
77.13	5600	152	90	18	12.6	100	1.15	11.3	8.4	40	0.0	0	40	655	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
77.22	5600	152	90	18	12.4	100	1.12	11.1	8.4	39	0.0	0	40	655	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
77.30	5600	154	90	18	12.6	100	1.14	11.4	8.5	40	0.0	0	40	655	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
77.39	5500	152	90	18	12.4	100	1.11	11.2	8.3	40	0.0	0	40	655	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
77.45	5700	151	90	18	12.6	100	1.14	11.1	8.4	41	0.0	0	40	655	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
77.55	5700	151	90	18	12.5	100	1.14	11.3	8.4	40	0.0	0	40	655	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
77.63	5700	150	90	18	12.3	100	1.12	10.9	8.3	40	0.0	0	40	655	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
77.73	5700	152	90	18	12.4	100	1.15	10.7	8.4	40	0.0	0	40	655	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
77.83	5800	152	90	18	12.4	100	1.15	10.7	8.4	41	0.0	0	40	655	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
77.91	5800	151	90	18	12.6	100	1.12	11.1	8.4	41	0.0	0	40	655	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
78.00	5800	151	92	18	12.5	100	1.12	10.9	8.4	41	0.0	0	40	655	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
78.08	5800	140	92	18	12.5	38	1.12	11.1	7.6	41	0.0	0	40	655	10.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Closed	I	;
78.16	5700	51	92	18	12.5	20	1.13	11.0	3.0	14	0.0	0	40	255	31.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Closed	I	;
78.25	5500	28	90	14	12.6	20	1.14	11.0	1.7	8	0.0	0	40	150	34.0	2	Off	Off	Off	On	Off	On	Active	Off	Off	=	Closed	I	;
78.33	5400	23	90	14	12.6	20	1.14	11.0	0.0	0	0.0	0	40	150	35.0	2	Off	Off	Off	On	Off	On	Active	Off	Off	=	Closed	I	;
78.41	5100	16	90	14	12.5	20	1.14	9.9	0.0	0	0.0	0	40	150	35.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
78.52	4800	109	92	14	12.6	88	1.14	10.4	7.3	29	0.0	0	40	445	14.0	2	Off	Off	Active	On	Off	On	Off	Off	Off	=	Open	I	;
78.59	4500	119	92	14	12.6	100	1.13	11.4	7.8	28	0.0	0	40	445	13.0	2	Off	Off	Active	On	Off	On	Off	Off	Off	=	Open	I	;
78.67	4100	134	92	14	12.6	100	1.14	10.2	8.7	30	0.0	0	40	540	9.0	2	Off	Off	Active	On	Off	On	Off	Off	Off	=	Open	I	;
78.77	4200	140	92	18	12.6	100	1.14	10.0	9.2	32	0.0	0	40	540	9.0	2	Off	Off	Active	On	Off	On	Off	Off	Off	=	Open	I	;
78.84	4100	146	92	18	12.5	100	1.13	9.7	9.5	32	0.0	0	40	540	9.0	2	Off	Off	Active	On	Off	On	Off	Off	Off	=	Open	I	;
78.94	4200	150	92	18	12.5	100	1.13	9.7	9.8	34	0.0	0	40	640	8.0	2	Off	Off	Active	On	Off	On	Off	Off	Off	=	Open	I	;
79.03	4200	153	92	18	12.5	100	1.14	9.7	10.1	35	0.0	0	40	640	8.0	2	Off	Off	Active	On	Off	On	Off	Off	Off	=	Open	I	;
79.11	4200	154	92	18	12.6	100	1.14	9.7	10.2	35	0.0	0	40	640	8.0	2	Off	Off	Active	On	Off	On	Off	Off	Off	=	Open	I	;
79.20	4200	153	92	18	12.5	100	1.12	9.6	10.1	35	0.0	0	40	640	8.0	2	Off	Off	Active	On	Off	On	Off	Off	Off	=	Open	I	;
79.30	4200	153	92	18	12.7	100	1.14	9.6	9.2	32	0.0	0	40	640	8.0	2	Off	Off	Active	On	Off	On	Off	Off	Off	=	Open	I	;
79.38	4200	153	92	18	12.7	100	1.15	9.7	9.2	32	0.0	0	40	640	8.0	2	Off	Off	Active	On	Off	On	Off	Off	Off	=	Open	I	;
79.45	4200	152	92	18	12.7	100	1.12	10.0	8.7	31	0.0	0	40	640	8.0	2	Off	Off	Active	On	Off	On	Off	Off	Off	=	Open	I	;
79.56	4200	153	92	18	12.6	100	1.12	10.2	8.5	30	0.0	0	40	640	8.0	2	Off	Off	Active	On	Off	On	Off	Off	Off	=	Open	I	;
79.64	4200	152	92	18	12.5	100	1.12	10.3	8.4	30	0.0	0	40	640	8.0	2	Off	Off	Active	On	Off	On	Off	Off	Off	=	Open	I	;
79.73	4200	152	92	18	12.6	100	1.14	10.7	8.3	29	0.0	0	40	640	8.0	2	Off	Off	Active	On	Off	On	Off	Off	Off	=	Open	I	;
79.81	4200	153	92	18	12.7	100	1.14	10.8	8.3	29	0.0	0	40	640	8.0	2	Off	Off	Active	On	Off	On	Off	Off	Off	=	Open	I	;
79.89	4200	153	92	18	12.7	100	1.12	10.9	8.2	29	0.0	0	40	640	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
79.97	4300	153	92	18	12.6	100	1.14	11.0	8.2	29	0.0	0	40	640	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
80.06	4300	153	92	18	12.7	100	1.14	11.2	8.2	29	0.0	0	40	640	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
80.13	4300	153	92	18	12.4	100	1.12	11.1	8.2	29	0.0	0	40	640	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
80.20	4300	152	92	18	12.7	100	1.14	11.1	8.2	29	0.0	0	40	640	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
80.30	4300	152	92	18	12.5	100	1.12	11.0	8.2	29	0.0	0	40	640	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
80.38	4300	153	92	18	12.7	100	1.15	11.1	8.2	29	0.0	0	40	640	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
80.45	4300	152	92	18	12.5	100	1.12	11.0	8.2	29	0.0	0	40	640	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
80.55	4400	152	92	18	12.7	99	1.14	11.1	8.2	30	0.0	0	40	640	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
80.63	4400	152	92	18	12.5	100	1.12	11.0	8.2	29	0.0	0	40	640	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
80.70	4400	152	92	18	12.7	100	1.12	11.1	8.2	29	0.0	0	40	640	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
80.80	4400	152	92	18	12.7	100	1.14	11.1	8.1	30	0.0	0	40	640	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
80.88	4400	153	92	18	12.6	100	1.13	11.2	8.3	31	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
80.97	4500	152	92	18	12.7	100	1.14	11.4	8.2	30	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
81.06	4500	152	92	18	12.7	100	1.14	11.2	8.2	30	0.0	0	40	640	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
81.14	4400	152	92	18	12.5	100	1.14	11.2	8.3	30	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
81.22	4400	153	92	18	12.5	100	1.12	11.0	8.2	31	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
81.31	4400	152	92	18	12.7	100	1.12	11.1	8.3	31	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
81.39	4400	151	92	18	12.7	100	1.15	11.4	8.2	30	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
81.47	4500	152	92	18	12.7	100	1.14	11.4	8.2	30	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
81.56	4500	152	92	18	12.7	100	1.14	11.4	8.2	30	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
81.64	4600	152	92	18	12.7	100	1.14	11.4	8.3	31	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
81.72	4500	151	92	18	12.7	100	1.14	11.3	8.2	31	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
81.81	4500	152	92	18	12.7	100	1.14	11.1	8.3	32	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
81.91	4500	152	92	18	12.7	100	1.14	11.2	8.3	32	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
81.98	4600	152	92	18	12.7	100	1.15	11.2	8.2	32	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
82.08	4600	152	92	18	12.7	100	1.13	11.3	8.2	31	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
82.17	4500	152	92	18	12.6	100	1.11	11.2	8.3	32	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
82.25	4600	152	92	18	12.6	100	1.14	11.3	8.3	31	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
82.34	4700	152	92	18	12.6	100	1.14	11.2	8.3	31	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
82.42	4600	152	92	18	12.7	100	1.15	11.2	8.3	32	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
82.52	4700	153	90	18	12.6	100	1.12	11.1	8.3	32	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
82.59	4700	151	90	18	12.6	100	1.14	11.1	8.2	32	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
82.67	4700	152	90	18	12.7	100	1.14	11.2	8.3	31	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
82.77	4600	153	90	18	12.6	100	1.12	11.1	8.3	33	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
82.84	4600	152	90	18	12.6	100	1.14	11.2	8.3	32	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
82.92	4700	153	90	18	12.7	100	1.15	11.2	8.3	32	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
83.00	4700	152	90	18	12.6	100	1.15	11.3	8.3	32	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
83.09	4600	152	90	18	12.7	100	1.15	11.1	8.3	32	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
83.17	4800	151	90	18	12.5	100	1.14	11.2	8.2	32	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
83.25	4700	153	90	18	12.7	100	1.15	11.0	8.3	33	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
83.36	4800	153	90	18	12.6	100	1.14	11.0	8.3	33	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
83.44	4700	152	90	18	12.4	100	1.12	10.8	8.3	33	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
83.52	4800	153	90	18	12.7	100	1.14	11.1	8.3	33	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
83.61	4800	152	88	18	12.6	100	1.14	11.2	8.3	33	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
83.69	4700	153	88	18	12.4	100	1.13	11.1	8.3	33	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
83.78	4900	153	88	18	12.7	100	1.15	11.3	8.3	33	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
83.86	4800	153	88	20	12.7	100	1.14	11.5	8.3	33	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
83.94	4700	154	88	18	12.6	100	1.14	11.5	8.3	33	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
84.02	4800	153	88	20	12.5	100	1.11	11.3	8.3	33	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
84.11	4700	153	88	20	12.7	100	1.15	11.5	8.3	33	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
84.19	4700	153	88	20	12.7	100	1.15	11.5	8.4	33	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
84.27	4900	153	88	18	12.7	100	1.14	11.5	8.3	33	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
84.36	4800	153	88	20	12.7	100	1.14	11.4	8.3	34	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
84.45	4700	153	86	20	12.7	100	1.15	11.4	8.3	34	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
84.56	4900	153	86	20	12.7	100	1.12	11.3	8.4	33	0.0	0	40	645	8.0	2	Off	Off	Off	On	Off	On	Off	Off	Off	=	Open	I	;
84.64	5000	154	86	20	12.7	100	1.15	11.3	8.4	35	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
84.72	4800	153	86	20	12.7	100	1.13	11.3	8.4	33	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
84.83	5000	153	86	20	12.6	100	1.13	11.3	8.4	33	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
84.91	5000	152	86	20	12.7	100	1.14	11.3	8.3	34	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
84.98	4800	154	86	20	12.6	100	1.14	11.5	8.3	33	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
85.08	5000	154	86	20	12.7	100	1.14	11.4	8.4	33	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
85.17	4900	153	84	20	12.6	100	1.13	11.5	8.3	35	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
85.25	5000	152	84	20	12.7	100	1.12	11.4	8.3	34	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
85.34	5000	153	84	20	12.7	100	1.14	11.5	8.3	35	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
85.41	5000	153	84	20	12.6	100	1.14	11.5	8.4	35	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
85.48	4900	153	84	20	12.7	100	1.14	11.3	8.3	35	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
85.58	5100	155	84	20	12.5	100	1.13	11.4	8.4	34	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
85.66	4900	153	84	20	12.7	100	1.13	11.4	8.4	35	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
85.73	4900	152	84	20	12.7	100	1.15	11.3	8.4	35	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
